,Date,Hour,Price (Euros),Day,Month,Year,BusinessDay,Season,Night,Trend_abs,Trend
101,2010-01-05,6,29.56,5,1,2010,1,0,1,2.5599999999999987,1
102,2010-01-05,7,40.94,5,1,2010,1,0,1,11.379999999999999,1
103,2010-01-05,8,55.0,5,1,2010,1,0,0,14.060000000000002,1
104,2010-01-05,9,55.5,5,1,2010,1,0,0,0.5,1
105,2010-01-05,10,57.1,5,1,2010,1,0,0,1.6000000000000014,1
106,2010-01-05,11,57.0,5,1,2010,1,0,0,-0.10000000000000142,1
107,2010-01-05,12,58.0,5,1,2010,1,0,0,1.0,1
108,2010-01-05,13,57.0,5,1,2010,1,0,0,-1.0,1
109,2010-01-05,14,56.17,5,1,2010,1,0,0,-0.8299999999999983,1
110,2010-01-05,15,56.28,5,1,2010,1,0,0,0.10999999999999943,1
111,2010-01-05,16,53.54,5,1,2010,1,0,0,-2.740000000000002,1
112,2010-01-05,17,56.19,5,1,2010,1,0,0,2.6499999999999986,1
113,2010-01-05,18,67.2,5,1,2010,1,0,0,11.010000000000005,1
114,2010-01-05,19,62.0,5,1,2010,1,0,0,-5.200000000000003,2
115,2010-01-05,20,55.0,5,1,2010,1,0,0,-7.0,2
116,2010-01-05,21,49.5,5,1,2010,1,0,0,-5.5,2
117,2010-01-05,22,45.88,5,1,2010,1,0,0,-3.6199999999999974,2
118,2010-01-05,23,42.68,5,1,2010,1,0,0,-3.200000000000003,2
119,2010-01-05,24,41.85,5,1,2010,1,0,1,-0.8299999999999983,1
120,2010-01-06,1,48.52,6,1,2010,1,0,1,6.670000000000002,1
121,2010-01-06,2,39.62,6,1,2010,1,0,1,-8.900000000000006,2
122,2010-01-06,3,41.25,6,1,2010,1,0,1,1.6300000000000026,1
123,2010-01-06,4,37.12,6,1,2010,1,0,1,-4.130000000000003,2
124,2010-01-06,5,32.5,6,1,2010,1,0,1,-4.619999999999997,2
125,2010-01-06,6,39.5,6,1,2010,1,0,1,7.0,1
126,2010-01-06,7,51.69,6,1,2010,1,0,1,12.189999999999998,1
127,2010-01-06,8,56.9,6,1,2010,1,0,0,5.210000000000001,1
128,2010-01-06,9,56.95,6,1,2010,1,0,0,0.05000000000000426,1
129,2010-01-06,10,49.75,6,1,2010,1,0,0,-7.200000000000003,2
130,2010-01-06,11,52.31,6,1,2010,1,0,0,2.5600000000000023,1
131,2010-01-06,12,68.16,6,1,2010,1,0,0,15.849999999999994,1
132,2010-01-06,13,66.19,6,1,2010,1,0,0,-1.9699999999999989,1
133,2010-01-06,14,61.24,6,1,2010,1,0,0,-4.949999999999996,2
134,2010-01-06,15,59.7,6,1,2010,1,0,0,-1.5399999999999991,1
135,2010-01-06,16,54.63,6,1,2010,1,0,0,-5.07,2
136,2010-01-06,17,51.0,6,1,2010,1,0,0,-3.6300000000000026,2
137,2010-01-06,18,66.99,6,1,2010,1,0,0,15.989999999999995,1
138,2010-01-06,19,75.0,6,1,2010,1,0,0,8.010000000000005,1
139,2010-01-06,20,56.9,6,1,2010,1,0,0,-18.1,2
140,2010-01-06,21,43.56,6,1,2010,1,0,0,-13.339999999999996,2
141,2010-01-06,22,40.5,6,1,2010,1,0,0,-3.0600000000000023,2
142,2010-01-06,23,56.36,6,1,2010,1,0,0,15.86,1
143,2010-01-06,24,58.98,6,1,2010,1,0,1,2.6199999999999974,1
144,2010-01-07,1,40.0,7,1,2010,1,0,1,-18.979999999999997,2
145,2010-01-07,2,38.02,7,1,2010,1,0,1,-1.9799999999999969,1
146,2010-01-07,3,34.99,7,1,2010,1,0,1,-3.030000000000001,2
147,2010-01-07,4,33.65,7,1,2010,1,0,1,-1.3400000000000034,1
148,2010-01-07,5,32.0,7,1,2010,1,0,1,-1.6499999999999986,1
149,2010-01-07,6,32.82,7,1,2010,1,0,1,0.8200000000000003,1
150,2010-01-07,7,39.1,7,1,2010,1,0,1,6.280000000000001,1
151,2010-01-07,8,52.65,7,1,2010,1,0,0,13.549999999999997,1
152,2010-01-07,9,59.0,7,1,2010,1,0,0,6.350000000000001,1
153,2010-01-07,10,62.66,7,1,2010,1,0,0,3.6599999999999966,1
154,2010-01-07,11,61.1,7,1,2010,1,0,0,-1.5599999999999952,1
155,2010-01-07,12,62.86,7,1,2010,1,0,0,1.759999999999998,1
156,2010-01-07,13,63.0,7,1,2010,1,0,0,0.14000000000000057,1
157,2010-01-07,14,70.8,7,1,2010,1,0,0,7.799999999999997,1
158,2010-01-07,15,66.4,7,1,2010,1,0,0,-4.3999999999999915,2
159,2010-01-07,16,55.75,7,1,2010,1,0,0,-10.650000000000006,2
160,2010-01-07,17,60.12,7,1,2010,1,0,0,4.369999999999997,1
161,2010-01-07,18,77.44,7,1,2010,1,0,0,17.32,1
162,2010-01-07,19,70.0,7,1,2010,1,0,0,-7.439999999999998,2
163,2010-01-07,20,59.95,7,1,2010,1,0,0,-10.049999999999997,2
164,2010-01-07,21,54.0,7,1,2010,1,0,0,-5.950000000000003,2
165,2010-01-07,22,48.0,7,1,2010,1,0,0,-6.0,2
166,2010-01-07,23,46.47,7,1,2010,1,0,0,-1.5300000000000011,1
167,2010-01-07,24,43.94,7,1,2010,1,0,1,-2.530000000000001,1
168,2010-01-08,1,47.96,8,1,2010,1,0,1,4.020000000000003,1
169,2010-01-08,2,49.02,8,1,2010,1,0,1,1.0600000000000023,1
170,2010-01-08,3,37.0,8,1,2010,1,0,1,-12.020000000000003,2
171,2010-01-08,4,33.61,8,1,2010,1,0,1,-3.3900000000000006,2
172,2010-01-08,5,32.96,8,1,2010,1,0,1,-0.6499999999999986,1
173,2010-01-08,6,33.31,8,1,2010,1,0,1,0.3500000000000014,1
174,2010-01-08,7,54.9,8,1,2010,1,0,1,21.589999999999996,1
175,2010-01-08,8,66.26,8,1,2010,1,0,0,11.360000000000007,1
176,2010-01-08,9,75.0,8,1,2010,1,0,0,8.739999999999995,1
177,2010-01-08,10,78.09,8,1,2010,1,0,0,3.0900000000000034,1
178,2010-01-08,11,61.45,8,1,2010,1,0,0,-16.64,2
179,2010-01-08,12,59.26,8,1,2010,1,0,0,-2.190000000000005,1
180,2010-01-08,13,57.0,8,1,2010,1,0,0,-2.259999999999998,1
181,2010-01-08,14,61.4,8,1,2010,1,0,0,4.399999999999999,1
182,2010-01-08,15,49.01,8,1,2010,1,0,0,-12.39,2
183,2010-01-08,16,48.0,8,1,2010,1,0,0,-1.009999999999998,1
184,2010-01-08,17,49.66,8,1,2010,1,0,0,1.6599999999999966,1
185,2010-01-08,18,63.08,8,1,2010,1,0,0,13.420000000000002,1
186,2010-01-08,19,55.63,8,1,2010,1,0,0,-7.449999999999996,2
187,2010-01-08,20,47.15,8,1,2010,1,0,0,-8.480000000000004,2
188,2010-01-08,21,41.49,8,1,2010,1,0,0,-5.659999999999997,2
189,2010-01-08,22,34.99,8,1,2010,1,0,0,-6.5,2
190,2010-01-08,23,36.04,8,1,2010,1,0,0,1.0499999999999972,1
191,2010-01-08,24,54.9,8,1,2010,1,0,1,18.86,1
192,2010-01-09,1,30.04,9,1,2010,0,0,1,-24.86,2
193,2010-01-09,2,28.0,9,1,2010,0,0,1,-2.039999999999999,1
194,2010-01-09,3,46.16,9,1,2010,0,0,1,18.159999999999997,1
195,2010-01-09,4,27.53,9,1,2010,0,0,1,-18.629999999999995,2
196,2010-01-09,5,25.0,9,1,2010,0,0,1,-2.530000000000001,1
197,2010-01-09,6,22.0,9,1,2010,0,0,1,-3.0,2
198,2010-01-09,7,30.24,9,1,2010,0,0,1,8.239999999999998,1
199,2010-01-09,8,33.0,9,1,2010,0,0,0,2.7600000000000016,1
200,2010-01-09,9,37.0,9,1,2010,0,0,0,4.0,1
201,2010-01-09,10,42.99,9,1,2010,0,0,0,5.990000000000002,1
202,2010-01-09,11,46.59,9,1,2010,0,0,0,3.6000000000000014,1
203,2010-01-09,12,46.76,9,1,2010,0,0,0,0.1699999999999946,1
204,2010-01-09,13,47.66,9,1,2010,0,0,0,0.8999999999999986,1
205,2010-01-09,14,45.0,9,1,2010,0,0,0,-2.6599999999999966,1
206,2010-01-09,15,43.6,9,1,2010,0,0,0,-1.3999999999999986,1
207,2010-01-09,16,40.06,9,1,2010,0,0,0,-3.539999999999999,2
208,2010-01-09,17,45.0,9,1,2010,0,0,0,4.939999999999998,1
209,2010-01-09,18,55.29,9,1,2010,0,0,0,10.29,1
210,2010-01-09,19,51.61,9,1,2010,0,0,0,-3.6799999999999997,2
211,2010-01-09,20,48.0,9,1,2010,0,0,0,-3.6099999999999994,2
212,2010-01-09,21,48.77,9,1,2010,0,0,0,0.7700000000000031,1
213,2010-01-09,22,39.93,9,1,2010,0,0,0,-8.840000000000003,2
214,2010-01-09,23,43.24,9,1,2010,0,0,0,3.3100000000000023,1
215,2010-01-09,24,43.05,9,1,2010,0,0,1,-0.19000000000000483,1
216,2010-01-10,1,66.0,10,1,2010,0,0,1,22.950000000000003,1
217,2010-01-10,2,63.19,10,1,2010,0,0,1,-2.8100000000000023,1
218,2010-01-10,3,56.18,10,1,2010,0,0,1,-7.009999999999998,2
219,2010-01-10,4,18.0,10,1,2010,0,0,1,-38.18,2
220,2010-01-10,5,0.01,10,1,2010,0,0,1,-17.99,2
221,2010-01-10,6,0.01,10,1,2010,0,0,1,0.0,1
222,2010-01-10,7,1.0,10,1,2010,0,0,1,0.99,1
223,2010-01-10,8,0.01,10,1,2010,0,0,0,-0.99,1
224,2010-01-10,9,20.99,10,1,2010,0,0,0,20.979999999999997,1
225,2010-01-10,10,30.0,10,1,2010,0,0,0,9.010000000000002,1
226,2010-01-10,11,44.65,10,1,2010,0,0,0,14.649999999999999,1
227,2010-01-10,12,46.93,10,1,2010,0,0,0,2.280000000000001,1
228,2010-01-10,13,46.6,10,1,2010,0,0,0,-0.3299999999999983,1
229,2010-01-10,14,44.86,10,1,2010,0,0,0,-1.740000000000002,1
230,2010-01-10,15,39.99,10,1,2010,0,0,0,-4.869999999999997,2
231,2010-01-10,16,35.57,10,1,2010,0,0,0,-4.420000000000002,2
232,2010-01-10,17,39.5,10,1,2010,0,0,0,3.9299999999999997,1
233,2010-01-10,18,47.93,10,1,2010,0,0,0,8.43,1
234,2010-01-10,19,54.0,10,1,2010,0,0,0,6.07,1
235,2010-01-10,20,49.18,10,1,2010,0,0,0,-4.82,2
236,2010-01-10,21,45.62,10,1,2010,0,0,0,-3.5600000000000023,2
